date,title,url,domain,category,query,date_parsed
,This Is Tennessee Best Indian Restaurant,https://wlac.iheart.com/content/2022-11-09-this-is-tennessees-best-indian-restaurant/,wlac.iheart.com,shortage,garlic shortage India,
,This Is Tennessee Best Indian Restaurant,https://1075theriver.iheart.com/content/2022-11-09-this-is-tennessees-best-indian-restaurant/,1075theriver.iheart.com,shortage,garlic shortage India,
,This Is Tennessee Best Indian Restaurant,https://k97fm.iheart.com/content/2022-11-09-this-is-tennessees-best-indian-restaurant/,k97fm.iheart.com,shortage,garlic shortage India,
,This Is Tennessee Best Indian Restaurant,https://1059therock.iheart.com/content/2022-11-09-this-is-tennessees-best-indian-restaurant/,1059therock.iheart.com,shortage,garlic shortage India,
,This Is Tennessee Best Indian Restaurant,https://600wrec.iheart.com/content/2022-11-09-this-is-tennessees-best-indian-restaurant/,600wrec.iheart.com,shortage,garlic shortage India,
,This Is Tennessee Best Indian Restaurant | 97 . 9 is The BIG 98,https://thebig98.iheart.com/content/2022-11-09-this-is-tennessees-best-indian-restaurant/,thebig98.iheart.com,shortage,garlic shortage India,
,Local News | 92 . 5 WESC,https://wescfm.iheart.com/topic/local-news/,wescfm.iheart.com,shortage,garlic shortage India,
,This Is Tennessee Best Indian Restaurant,https://rock103.iheart.com/content/2022-11-09-this-is-tennessees-best-indian-restaurant/,rock103.iheart.com,shortage,garlic shortage India,
,This Is Tennessee Best Indian Restaurant,https://1019kissfm.iheart.com/content/2022-11-09-this-is-tennessees-best-indian-restaurant/,1019kissfm.iheart.com,shortage,garlic shortage India,
,This Is Tennessee Best Indian Restaurant,https://myv101.iheart.com/content/2022-11-09-this-is-tennessees-best-indian-restaurant/,myv101.iheart.com,shortage,garlic shortage India,
,This Is Tennessee Best Indian Restaurant,https://mywdia.iheart.com/content/2022-11-09-this-is-tennessees-best-indian-restaurant/,mywdia.iheart.com,shortage,garlic shortage India,
,This Is Tennessee Best Indian Restaurant,https://1011thebeat.iheart.com/content/2022-11-09-this-is-tennessees-best-indian-restaurant/,1011thebeat.iheart.com,shortage,garlic shortage India,
,This Is Tennessee Best Indian Restaurant | 95 . 7 Hallelujah FM,https://hallelujahfm.iheart.com/content/2022-11-09-this-is-tennessees-best-indian-restaurant/,hallelujahfm.iheart.com,shortage,garlic shortage India,
,This Is Ohio Best Indian Restaurant | Columbu BIN 1230,https://ohio.binnews.com/content/2022-11-04-this-is-ohios-best-indian-restaurant/,ohio.binnews.com,shortage,garlic shortage India,
,This Is Missouri Best Indian Restaurant,https://thebeatstl.iheart.com/content/2022-11-04-this-is-missouris-best-indian-restaurant/,thebeatstl.iheart.com,shortage,garlic shortage India,
,This Is Missouri Best Indian Restaurant,https://hallelujah1600.iheart.com/content/2022-11-04-this-is-missouris-best-indian-restaurant/,hallelujah1600.iheart.com,shortage,garlic shortage India,
,This Is Ohio Best Indian Restaurant,https://kisscincinnati.iheart.com/content/2022-11-04-this-is-ohios-best-indian-restaurant/,kisscincinnati.iheart.com,shortage,garlic shortage India,
,This Is Ohio Best Indian Restaurant,https://wcol.iheart.com/content/2022-11-04-this-is-ohios-best-indian-restaurant/,wcol.iheart.com,shortage,garlic shortage India,
,This Is Ohio Best Indian Restaurant,https://933odc.iheart.com/content/2022-11-04-this-is-ohios-best-indian-restaurant/,933odc.iheart.com,shortage,garlic shortage India,
,This Is Ohio Best Indian Restaurant,https://55krc.iheart.com/content/2022-11-04-this-is-ohios-best-indian-restaurant/,55krc.iheart.com,shortage,garlic shortage India,
,This Is Missouri Best Indian Restaurant,https://klou.iheart.com/content/2022-11-04-this-is-missouris-best-indian-restaurant/,klou.iheart.com,shortage,garlic shortage India,
,This Is Missouri Best Indian Restaurant,https://z1077.iheart.com/content/2022-11-04-this-is-missouris-best-indian-restaurant/,z1077.iheart.com,shortage,garlic shortage India,
,This Is Ohio Best Indian Restaurant,https://wnci.iheart.com/content/2022-11-04-this-is-ohios-best-indian-restaurant/,wnci.iheart.com,shortage,garlic shortage India,
,This Is Missouri Best Indian Restaurant,https://937thebull.iheart.com/content/2022-11-04-this-is-missouris-best-indian-restaurant/,937thebull.iheart.com,shortage,garlic shortage India,
,This Is Ohio Best Indian Restaurant,https://700wlw.iheart.com/content/2022-11-04-this-is-ohios-best-indian-restaurant/,700wlw.iheart.com,shortage,garlic shortage India,
,How Bangladesh is trying to ensure food security for all ? ,https://www.pressenza.com/2022/11/how-bangladesh-is-trying-to-ensure-food-security-for-all/,pressenza.com,shortage,garlic shortage India,
,Portugal : The Greatest Unknown - But Well Known - Country | Robert Mcall,https://original.newsbreak.com/@robert-m-call-1600685/2800127026722-portugal-the-greatest-unknown-bu,original.newsbreak.com,shortage,garlic shortage India,
,"In Croatia , a hotel trying to heal war wounds",https://www.bbc.co.uk/travel/article/20221020-in-croatia-a-hotel-trying-to-heal-war-wounds,bbc.co.uk,shortage,garlic shortage India,
,Andy Pizza Adds a Surprise New Outpost in Old Town,http://www.msn.com/en-us/foodanddrink/foodnews/andy-s-pizza-adds-a-surprise-new-outpost-in-old-town/,msn.com,shortage,garlic shortage India,
,"Burger Bar Johnny Rocket Returns to D . C ., and It Hard Not to Notice",http://www.msn.com/en-us/foodanddrink/foodnews/burger-bar-johnny-rocket-s-returns-to-d-c-and-it-s-ha,msn.com,shortage,garlic shortage India,
,"noida : Noida Kalibari : A journey towards reaffirmation of faith , culture , and identity",https://economictimes.indiatimes.com/magazines/panache/noida-kalibari-a-journey-towards-reaffirmatio,economictimes.indiatimes.com,shortage,garlic shortage India,
,The 100 Best Episode of  The Simpson to Stream,https://www.vulture.com/article/best-the-simpsons-episodes.html,vulture.com,shortage,garlic shortage India,
,Water Treatment Plant to benefit over 380 households in Lhamoizingkha,https://kuenselonline.com/water-treatment-plant-to-benefit-over-380-households-in-lhamoizingkha/,kuenselonline.com,shortage,garlic shortage India,
,How Indian Sweet Makers export tonnes of Deepavali Sweets abroad,https://www.thehindu.com/food/features/how-indian-sweet-makers-export-tonnes-of-deepavali-sweets-abr,thehindu.com,shortage,garlic shortage India,
,Darkness over Donbas | The Point Magazine,https://thepointmag.com/correspondence/darkness-over-donbas/,thepointmag.com,shortage,garlic shortage India,
,Why Have Garlic Prices Doubled To Rs 400 / kg In A Few Days ? ,https://www.oneindia.com/india/why-have-garlic-prices-doubled-to-rs-400-kg-in-a-few-days-3703005.htm,oneindia.com,shortage,garlic shortage India,
,"starvation , Schema - Root news",https://schema-root.org/people/starvation/,schema-root.org,shortage,garlic shortage India,
,Kathmandu Valley faces shortage of potatoes and onions after traders halt supply,https://myrepublica.nagariknetwork.com/news/kathmandu-valley-faces-shortage-of-potatoes-and-onions-a,myrepublica.nagariknetwork.com,shortage,garlic shortage India,
,Discover the N . J . neighborhood that shines like no other for Diwali . | Calavia - Robertson,https://www.nj.com/opinion/2023/11/discover-the-nj-neighborhood-that-shines-like-no-other-for-diwali,nj.com,shortage,garlic shortage India,
,"Garlic Prices Double Amid Dwindling Supplies , Hit ₹400 Per Kg In Some Areas",https://menafn.com/1107573623/Garlic-Prices-Double-Amid-Dwindling-Supplies-Hit-%E2%82%B9400-Per-Kg-I,menafn.com,local,Mandsaur garlic mandi,
,MP : Two Arrested In Rs 38L Robbery Case,https://www.freepressjournal.in/indore/mp-two-arrested-in-rs-38l-robbery-case,freepressjournal.in,local,Mandsaur garlic mandi,
,  Robin hood thieve behind bars for selling stolen onions at rock - bottom price,https://www.timesnownews.com/mirror-now/crime/article/robin-hood-thieves-behind-bars-for-selling-sto,timesnownews.com,local,Madhya Pradesh garlic price,
,Onion price crosses ₹200 a kg in Erode,https://www.thehindu.com/news/cities/Coimbatore/onion-price-crosses-200-a-kg-in-erode/article3023345,thehindu.com,local,Madhya Pradesh garlic price,
,Women hit streets over onion in Tinsukia,https://www.telegraphindia.com/states/north-east/women-hit-streets-over-onion-in-tinsukia/cid/172453,telegraphindia.com,local,Madhya Pradesh garlic price,
,"As onion touches Rs 160 / kg in Kolkata , state govt  Sufal Bangla  stall displays affordable rates",https://www.dnaindia.com/india/photo-gallery-as-onion-touches-rs-160kg-in-kolkata-state-govt-s-sufal,dnaindia.com,local,Madhya Pradesh garlic price,
,"  I dont eat onions much , so dont worry : Finance Minister Nirmala Sitharaman",https://www.dnaindia.com/india/report-i-don-t-eat-onions-much-so-don-t-worry-finance-minister-nirmal,dnaindia.com,local,Madhya Pradesh garlic price,
,"I dont eat much of onion , says Nirmala Sitharaman in Lok Sabha amid debate over soaring retail prices",https://zeenews.india.com/india/i-dont-eat-much-of-onion-says-nirmala-sitharaman-in-lok-sabha-amid-d,zeenews.india.com,local,Madhya Pradesh garlic price,
,Onion prices likely to rise further in Bengaluru despite assurance from govt,https://www.thenewsminute.com/article/onion-prices-likely-rise-further-bengaluru-despite-assurance-g,thenewsminute.com,local,Madhya Pradesh garlic price,
,Centre Cant Be Blamed For The Steep Rise In Onion Prices ; Here What Data Tell Us,https://swarajyamag.com/politics/data-story-onion-prices-high-due-to-gap-in-arrival-between-may-and-,swarajyamag.com,local,Madhya Pradesh garlic price,
,Potato cultivation dips in Northern India - The Economic Times,http://articles.economictimes.indiatimes.com/news/economy/agriculture/potato-cultivation-dips-in-nor,articles.economictimes.indiatimes.com,local,Madhya Pradesh garlic price,
,Potato cultivation dips in Northern India,https://economictimes.indiatimes.com/news/economy/agriculture/potato-cultivation-dips-in-northern-in,economictimes.indiatimes.com,local,Madhya Pradesh garlic price,
,"Data Story : Onion Prices High Due To Gap In Arrival Between May And October , Damage To Crop By Rain",https://swarajyamag.com/news-brief/data-story-onion-prices-high-due-to-gap-in-arrival-between-may-an,swarajyamag.com,local,Madhya Pradesh garlic price,
,"Wedding season gifts |  10 kg onion , 10 lt fuel , 1 - month calling pack : Congress tweets perfect gift ideas for this ",https://www.timesnownews.com/the-buzz/article/10-kg-onion-10-lt-fuel-1-month-calling-pack-congress-t,timesnownews.com,local,Madhya Pradesh garlic price,
,Soaring Onion Prices Has Given The Internet Another Reason To Churn Out Hilarious Memes,https://www.indiatimes.com/trending/wtf/with-onion-prices-soaring-across-the-country-floodgates-to-h,indiatimes.com,local,Madhya Pradesh garlic price,
,"Government should explore Israel , Brazil models for onion storage : FICCI study",https://www.newindianexpress.com/business/2019/nov/08/government-should-explore-israel-brazil-models,newindianexpress.com,local,Madhya Pradesh garlic price,
,"Onion storage : India should explore Israel , Brazil models , says Ficci",https://www.thehindubusinessline.com/economy/agri-business/onion-storage-india-should-explore-israel,thehindubusinessline.com,local,Madhya Pradesh garlic price,
,"Onion prices at Rs 100 per kg : Govt should explore Israel , Brazil models for storage , says FICCI",https://www.firstpost.com/business/onion-prices-at-rs-100-per-kg-govt-should-explore-israel-brazil-m,firstpost.com,local,Madhya Pradesh garlic price,
,Govt should explore Israel model for onion storage : Ficci study,https://www.republicworld.com/technology-news/science/govt-should-explore-israel-model-for-onion-sto,republicworld.com,local,Madhya Pradesh garlic price,
,"Govt should explore Israel , Brazil models for onion storage : Ficci study",https://www.deccanchronicle.com/business/in-other-news/081119/govt-should-explore-israel-brazil-mode,deccanchronicle.com,local,Madhya Pradesh garlic price,
,"Govt should explore Israel , Brazil models for onion storage : Ficci study",http://articles.economictimes.indiatimes.com/news/economy/agriculture/govt-should-explore-israel-bra,articles.economictimes.indiatimes.com,local,Madhya Pradesh garlic price,
,"Govt should explore Israel , Brazil models for onion storage : Ficci study",https://www.business-standard.com/article/pti-stories/govt-should-explore-israel-brazil-models-for-o,business-standard.com,local,Madhya Pradesh garlic price,
,"Govt should explore Israel , Brazil models for onion storage : Ficci study",https://economictimes.indiatimes.com/news/economy/agriculture/govt-should-explore-israel-brazil-mode,economictimes.indiatimes.com,local,Madhya Pradesh garlic price,
,"Govt should explore Israel , Brazil models for onion storage : Ficci study",https://www.moneycontrol.com/news/business/economy/govt-should-explore-israel-brazil-models-for-onio,moneycontrol.com,local,Madhya Pradesh garlic price,
,Health & Family - Lifestyle | The Star Online,https://www.thestar.com.my/lifestyle/health-and-family/,thestar.com.my,local,Madhya Pradesh garlic price,
,"Taking note of farmer welfare , the Kerala way",https://www.thehindu.com/opinion/op-ed/taking-note-of-farmer-welfare-the-kerala-way/article33475184.,thehindu.com,local,Madhya Pradesh garlic price,
,"MP farmers duped by traders outside Mandis , several arrested",https://www.hindustantimes.com/india-news/mp-farmers-duped-by-traders-outside-mandis-several-arreste,hindustantimes.com,local,Madhya Pradesh garlic price,
,"Rebooting Economy 54 : Will bypassing APMC - based procurement improve farmer income , ensure food security ? ",http://origin-businesstoday.intoday.in/opinion/columns/indian-economy-will-bypassing-apmc-based-proc,origin-businesstoday.intoday.in,local,Madhya Pradesh garlic price,
,"Rebooting Economy 54 : Will bypassing APMC - based procurement improve farmer income , ensure food security ? ",https://www.businesstoday.in/opinion/columns/indian-economy-will-bypassing-apmc-based-procurement-im,businesstoday.in,local,Madhya Pradesh garlic price,
,Mrs Bectors IPO : Key takeaways from analyst meet,https://economictimes.indiatimes.com/markets/ipos/fpos/mrs-bectors-ipo-key-takeaways-from-analyst-me,economictimes.indiatimes.com,local,Madhya Pradesh garlic price,
,"Shocked After Earning Only Rs 10 , 446 For 2700 Kg Onion , MP Farmer Dies Of Heart Attack",https://www.indiatimes.com/news/india/shocked-after-earning-only-rs-10-446-for-2700-kg-onion-mp-farm,indiatimes.com,local,Madhya Pradesh garlic price,
,Lower Prices For Farm Produce :   Market Forces Teach Congress A Lesson,https://swarajyamag.com/economy/lower-prices-for-farm-produce-market-forces-teach-congress-a-lesson,swarajyamag.com,local,Madhya Pradesh garlic price,
,"Congress wins three assembly elections , but fails to capitalise on farmer distress",https://caravanmagazine.in/politics/assembly-elections-2018-results-congress-bjp-rural,caravanmagazine.in,local,Madhya Pradesh garlic price,
,Why onion prices are bringing tears to farmer eyes – The Siasat Daily,https://www.siasat.com/news/why-onion-prices-are-bringing-tears-farmers-eyes-1443670/,siasat.com,local,Madhya Pradesh garlic price,
,Why onion prices are bringing tears to farmer eyes,http://www.bilkulonline.com/why-onion-prices-are-bringing-tears-to-farmers-eyes-34020/,bilkulonline.com,local,Madhya Pradesh garlic price,
,"Why onion prices are bringing tears to farmer eyes The Morung Express - New Delhi , December 9 ( IANS ):  The Narendra M",http://morungexpress.com/why-onion-prices-are-bringing-tears-to-farmers-eyes/,morungexpress.com,local,Madhya Pradesh garlic price,
,Why onion prices are bringing tears to farmer eyes,http://articles.economictimes.indiatimes.com/news/economy/agriculture/why-onion-prices-are-bringing-,articles.economictimes.indiatimes.com,local,Madhya Pradesh garlic price,
,Why onion prices are bringing tears to farmer eyes – Canindia News,http://www.canindia.com/why-onion-prices-are-bringing-tears-to-farmers-eyes/,canindia.com,local,Madhya Pradesh garlic price,
,Why onion prices are bringing tears to farmer eyes,http://www.sify.com/news/why-onion-prices-are-bringing-tears-to-farmers-eyes-news-national-smjnagaih,sify.com,local,Madhya Pradesh garlic price,
,Why onion prices are bringing tears to farmer eyes,https://economictimes.indiatimes.com/news/economy/agriculture/why-onion-prices-are-bringing-tears-to,economictimes.indiatimes.com,local,Madhya Pradesh garlic price,
,Why onion prices are bringing tears to farmer eyes,https://www.prokerala.com/news/articles/a878289.html,prokerala.com,local,Madhya Pradesh garlic price,
,Why onion prices are bringing tears to farmer eyes,https://www.business-standard.com/article/news-ians/why-onion-prices-are-bringing-tears-to-farmers-e,business-standard.com,local,Madhya Pradesh garlic price,
,Why onion prices are bringing tears to farmer eyes,https://www.daijiworld.com/news/newsDisplay.aspx?newsID=544289,daijiworld.com,local,Madhya Pradesh garlic price,
,"We Buy Onion For Rs 30 / Kg & Farmers Get Only 50 Paise Out Of It , That Why They Are Protesting",https://www.indiatimes.com/news/india/we-buy-onion-for-rs-30-kg-farmers-get-only-50-paise-out-of-it-,indiatimes.com,local,Madhya Pradesh garlic price,
,Large supply & dip in exports pull down Indian garlic prices to record low,https://www.freshplaza.com/article/9051320/large-supply-dip-in-exports-pull-down-indian-garlic-price,freshplaza.com,local,Madhya Pradesh garlic price,
,"Rise in supplies , dip in exports pull down garlic prices to record low",https://www.thehindubusinessline.com/economy/agri-business/rise-in-supplies-dip-in-exports-pull-down,thehindubusinessline.com,local,Madhya Pradesh garlic price,
,"Onion , garlic prices fall drastically in Madhya Pradesh Neemuch Mandi",https://www.timesnownews.com/mirror-now/civic-issues/article/onion-garlic-prices-fall-drastically-in,timesnownews.com,local,Madhya Pradesh garlic price,
,Onion prices fall to 50 - 90 paise a kg in MP mandi,https://www.tribuneindia.com/news/nation/onion-prices-fall-to-50-90-paise-a-kg-in-mp-mandi/693244.ht,tribuneindia.com,local,Madhya Pradesh garlic price,
,"Onion , garlic prices fall drastically in MP Neemuch Mandi",https://www.business-standard.com/article/pti-stories/onion-garlic-prices-fall-drastically-in-mp-s-n,business-standard.com,local,Madhya Pradesh garlic price,
,Onion at 50paisa / kg leaves Neemuch farmers in tears | Bhopal News,https://timesofindia.indiatimes.com/city/bhopal/onion-at-50paisa/kg-leaves-neemuch-farmers-in-tears/,timesofindia.indiatimes.com,local,Madhya Pradesh garlic price,
,Onion prices plunge following oversupply due to release of old stocks,https://www.hindustantimes.com/india-news/onion-prices-plunge-following-oversupply-due-to-release-of,hindustantimes.com,local,Madhya Pradesh garlic price,
,Jyotiraditya Scindia criticizes paternal aunt Vasundhara Raje for plight of youths and farmers,http://www.newindianexpress.com/elections/rajasthan-elections/2018/dec/03/jyotiraditya-scindia-criti,newindianexpress.com,local,Madhya Pradesh garlic price,
,Little government role as Hadoti fights one crop failure after another,https://economictimes.indiatimes.com/news/elections/rajasthan-assembly-elections/little-government-r,economictimes.indiatimes.com,local,Madhya Pradesh garlic price,
,Little government role as Hadoti fights one crop failure after another,http://articles.economictimes.indiatimes.com/news/elections/rajasthan-assembly-elections/little-gove,articles.economictimes.indiatimes.com,local,Madhya Pradesh garlic price,
,Maharashtra proposes 16 % quotas for Marathas,https://www.moneylife.in/article/maharashtra-proposes-16-percentage-quotas-for-marathas/55827.html,moneylife.in,local,Madhya Pradesh garlic price,
,Angry farmers could upset Modi in major state elections test The Morung Express - A supporter of Bharatiya Janata Party ,http://morungexpress.com/angry-farmers-could-upset-modi-in-major-state-elections-test-2/,morungexpress.com,local,Madhya Pradesh garlic price,
,Rage of farmers may nail BJP prospects in Hindi belt,https://english.manoramaonline.com/in-depth/assembly-elections-2018/2018/11/29/rage-of-farmers-could,english.manoramaonline.com,local,Madhya Pradesh garlic price,
,Angry farmers could upset Modi in major state elections test,http://onlinemedia.in/angry-farmers-could-upset-modi-in-major-state-elections-test/,onlinemedia.in,local,Madhya Pradesh garlic price,
,Cong manifesto says its govt would revive stalled Barmer refinery project,https://www.business-standard.com/article/elections/cong-manifesto-says-its-govt-would-revive-stalle,business-standard.com,local,Madhya Pradesh garlic price,
,Angry farmers could upset Modi in major state elections test,https://www.thehansindia.com/posts/index/National/2018-11-29/Angry-farmers-could-upset-Modi-in-major,thehansindia.com,local,Madhya Pradesh garlic price,
,Angry farmers could upset PM Narendra Modi in major state elections test,https://www.moneycontrol.com/news/politics/angry-farmers-could-upset-pm-narendra-modi-in-major-state,moneycontrol.com,local,Madhya Pradesh garlic price,
,Farmers could upset Modi in major state elections test,https://www.deccanherald.com/national/farmers-could-upset-modi-major-705436.html,deccanherald.com,local,Madhya Pradesh garlic price,
,Angry farmers could upset Indian PM Modi in major state elections test,https://www.geo.tv/latest/220035-angry-farmers-could-upset-indias-modi-in-major-state-elections-test,geo.tv,local,Madhya Pradesh garlic price,
,Is Modi losing steam as a campaigner ? - The Hindu BusinessLine,https://www.thehindubusinessline.com/opinion/is-modi-losing-steam-as-a-campaigner/article25615900.ec,thehindubusinessline.com,local,Madhya Pradesh garlic price,
,Angry farmers could upset PM Narendra Modi in major state elections test,http://articles.economictimes.indiatimes.com/news/politics-and-nation/angry-farmers-could-upset-indi,articles.economictimes.indiatimes.com,local,Madhya Pradesh garlic price,
,Angry farmers could upset PM Narendra Modi in major state elections test,https://economictimes.indiatimes.com/news/politics-and-nation/angry-farmers-could-upset-indias-modi-,economictimes.indiatimes.com,local,Madhya Pradesh garlic price,
,Angry farmers could upset India Modi in major state elections test,https://www.euronews.com/2018/11/28/angry-farmers-could-upset-indias-modi-in-major-state-elections-t,euronews.com,local,Madhya Pradesh garlic price,
,Angry farmers could upset India Modi in major state elections test,https://www.reuters.com/article/us-india-election-farmers-insight-idUSKCN1NX1UN,reuters.com,local,Madhya Pradesh garlic price,
,Angry farmers could upset India Modi in major state elections test,https://ca.reuters.com/article/topNews/idCAKCN1NX1UN-OCATP,ca.reuters.com,local,Madhya Pradesh garlic price,
,Angry farmers could upset Modi in major state elections test,https://in.reuters.com/article/india-election-farmers/angry-farmers-could-upset-modi-in-major-state-,in.reuters.com,local,Madhya Pradesh garlic price,
,Angry farmers could upset India Modi in major state elections test - World,https://www.thestar.com.my/news/world/2018/11/28/angry-farmers-could-upset-indias-modi-in-major-stat,thestar.com.my,local,Madhya Pradesh garlic price,
,Angry farmers could upset India Modi in major state elections test,https://uk.reuters.com/article/uk-india-election-farmers-insight/angry-farmers-could-upset-indias-mo,uk.reuters.com,local,Madhya Pradesh garlic price,
,Angry farmers could upset India Modi in major state elections test,https://www.reuters.com/article/us-india-election-farmers-insight/angry-farmers-could-upset-indias-m,reuters.com,local,Madhya Pradesh garlic price,
,Angry farmers could upset India Modi in major state elections test,https://www.channelnewsasia.com/news/asia/angry-farmers-could-upset-india-s-modi-in-major-state-elec,channelnewsasia.com,local,Madhya Pradesh garlic price,
,"Madhya Pradesh : Farmers not getting rates , yield of garlic , onion may go down in Sehore",https://www.freepressjournal.in/indore/madhya-pradesh-farmers-not-getting-rates-yield-of-garlic-onio,freepressjournal.in,local,Madhya Pradesh garlic price,
,MP FPOs stock soyabean hoping govt lifts ban on futures & options trade,https://www.business-standard.com/article/economy-policy/mp-fpos-stock-soyabean-hoping-govt-lifts-ba,business-standard.com,local,Madhya Pradesh garlic price,
,Sitamau : Congress organises  Farmers Justice March  ,https://www.freepressjournal.in/indore/sitamau-congress-organises-farmers-justice-march,freepressjournal.in,local,Madhya Pradesh garlic price,
,"Grocery : Wholesale & Retail Garlic Prices Rise As Supply Fails To Keep Up With Demand , ET Retail",https://retail.economictimes.indiatimes.com/news/food-entertainment/grocery/wholesale-retail-garlic-,retail.economictimes.indiatimes.com,local,Madhya Pradesh garlic price,
,Garlic Prices Surge Sharply : How Long Will It Be A Burden On Household Budgets ? ,https://menafn.com/1107643462/Garlic-Prices-Surge-Sharply-How-Long-Will-It-Be-A-Burden-On-Household-,menafn.com,local,Madhya Pradesh garlic price,
,"Why garlic prices are up , and will stay high for some time",https://indianexpress.com/article/explained/why-garlic-prices-are-up-and-will-stay-high-for-some-tim,indianexpress.com,local,Madhya Pradesh garlic price,
,Smallholder Women Farmers See Improved Financial Independence With Support From Walmart Foundation Grantees,https://www.freepressjournal.in/business/smallholder-women-farmers-see-improved-financial-independen,freepressjournal.in,local,Madhya Pradesh garlic price,
,Despite ban Chinese garlic coming to India via Afghanistan MP farmers suffering Patwari,https://www.theweek.in/wire-updates/national/2024/12/18/bes15-mp-chinese-garlic-cong-protest.html,theweek.in,local,Madhya Pradesh garlic price,
,"Maha polls : Volatility in prices of onion , garlic , cotton and soybean dominate campaign rhetoric",http://www.saharasamay.com/regional-news/others-news/676644625/maharashtra-polls-volatility-in-price,saharasamay.com,local,Madhya Pradesh garlic price,
,"UPSC Key | 12th October 2024 - East Asia Summit , Hurricane Milton , Nobel Peace Prize , and more",https://indianexpress.com/article/upsc-current-affairs/upsc-key-east-asia-summit-hurricane-milton-no,indianexpress.com,local,Madhya Pradesh garlic price,
,"PRESS RELEASE OF CONSUMER PRICE INDEX ON BASE 2024=100 FOR MARCH , 2026",https://orissadiary.com/press-release-of-consumer-price-index-on-base-2024100-for-march-2026/,orissadiary.com,local,Madhya Pradesh garlic price,
,How farmers are negotiating climate chaos,https://mumbaimirror.indiatimes.com/others/sunday-read/how-farmers-are-negotiating-climate-chaos/art,mumbaimirror.indiatimes.com,local,Madhya Pradesh garlic price,
,Dehydrated vegetables are turning India post - harvest losses into export wins,https://www.freshplaza.com/north-america/article/9832064/dehydrated-vegetables-are-turning-india-s-p,freshplaza.com,export_data,APEDA garlic export,
,"India unlocks market access to Canada for fresh mangoes , pomegranates , oranges , and garlic",https://www.freshfruitportal.com/news/2026/04/07/india-canada-market/,freshfruitportal.com,export_data,APEDA garlic export,
